Vx ,leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ff_lib" "temperature" -40 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:ss_lib" "temperature" 125 ) (A),leafValue( IOUT "modelFiles" "c018bcd_gen2_v1d6_usage.scs:pre_simu,c018bcd_gen2_v1d6_usage.scs:tt_lib" "temperature" 27 ) (A)
4.596,5.132E-6,5.060E-6,5.091E-6
4.595,5.131E-6,5.060E-6,5.091E-6
4.594,5.131E-6,5.060E-6,5.091E-6
4.593,5.131E-6,5.060E-6,5.091E-6
4.592,5.131E-6,5.060E-6,5.091E-6
4.591,5.131E-6,5.060E-6,5.091E-6
4.590,5.131E-6,5.060E-6,5.091E-6
4.589,5.131E-6,5.060E-6,5.091E-6
4.588,5.130E-6,5.060E-6,5.091E-6
4.587,5.130E-6,5.060E-6,5.090E-6
4.586,5.130E-6,5.060E-6,5.090E-6
4.585,5.130E-6,5.060E-6,5.090E-6
4.584,5.130E-6,5.060E-6,5.090E-6
4.583,5.130E-6,5.059E-6,5.090E-6
4.582,5.130E-6,5.059E-6,5.090E-6
4.581,5.130E-6,5.059E-6,5.090E-6
4.580,5.129E-6,5.059E-6,5.090E-6
4.579,5.129E-6,5.059E-6,5.090E-6
4.578,5.129E-6,5.059E-6,5.090E-6
4.577,5.129E-6,5.059E-6,5.089E-6
4.576,5.129E-6,5.059E-6,5.089E-6
4.575,5.129E-6,5.059E-6,5.089E-6
4.574,5.129E-6,5.059E-6,5.089E-6
4.573,5.128E-6,5.059E-6,5.089E-6
4.572,5.128E-6,5.059E-6,5.089E-6
4.571,5.128E-6,5.058E-6,5.089E-6
4.570,5.128E-6,5.058E-6,5.089E-6
4.569,5.128E-6,5.058E-6,5.089E-6
4.568,5.128E-6,5.058E-6,5.088E-6
4.567,5.128E-6,5.058E-6,5.088E-6
4.566,5.128E-6,5.058E-6,5.088E-6
4.565,5.127E-6,5.058E-6,5.088E-6
4.564,5.127E-6,5.058E-6,5.088E-6
4.563,5.127E-6,5.058E-6,5.088E-6
4.562,5.127E-6,5.058E-6,5.088E-6
4.561,5.127E-6,5.058E-6,5.088E-6
4.560,5.127E-6,5.058E-6,5.088E-6
4.559,5.127E-6,5.058E-6,5.088E-6
4.558,5.127E-6,5.058E-6,5.087E-6
4.557,5.126E-6,5.057E-6,5.087E-6
4.556,5.126E-6,5.057E-6,5.087E-6
4.555,5.126E-6,5.057E-6,5.087E-6
